2017-05-17 16:42:21,392 [Worker-216] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:42:21,393 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:42:21,394 [Worker-216] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:43:13,214 [Worker-211] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:43:13,215 [Worker-211] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:43:13,216 [Worker-211] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:43:13,216 [Worker-211] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:43:21,033 [Worker-217] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:43:21,033 [Worker-217] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:43:21,034 [Worker-217] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:43:21,035 [Worker-217] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:46:53,493 [Worker-214] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:46:53,513 [Worker-214] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 16:46:53,515 [Worker-214] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 16:46:53,516 [Worker-214] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
